genres,title,price,id,developer,release_year
"['RPG', 'Strategy']",Worlds of Magic,24.99,265970.0,Wastelands Interactive,2015
"['Simulation', 'Sports']",World of Mixed Martial Arts 3,19.99,344800.0,Grey Dog Software,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Anthrax - “Madhouse”,2.99,342796.0,Ubisoft - San Francisco,2015
"['Simulation', 'Sports']",Total Extreme Wrestling,19.99,344810.0,Grey Dog Software,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Anthrax - “Caught In A Mosh”,2.99,342797.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Anthrax - “Indians”,2.99,342798.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Anthrax - “Got The Time”,2.99,342799.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Anthrax Song Pack,9.99,342800.0,Ubisoft - San Francisco,2015
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO,44.99,335070.0,Virtual Racing Industries Ltd.,2015
['Action'],Saint's Row: Gat Out of Hell - Devil's Workshop Pack,1.99,318850.0,Deep Silver Volition,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']",Dead Sea,4.99,350220.0,Phoenix Studio,2015
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Minimon,9.99,308520.0,Lunar Labs,2015
"['Adventure', 'Casual', 'Indie', 'Simulation']",Dyscourse,14.99,234920.0,Owlchemy Labs,2015
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Immune - True Survival,0.99,348670.0,vidiludi games and entertainment,2015
"['Adventure', 'Casual', 'Indie', 'Simulation']",Dyscourse Special Edition DLC,9.99,358970.0,Owlchemy Labs,2015
"['Action', 'Indie', 'Strategy']",Sky Battles,1.99,346670.0,Peter Lacalamita,2015
['Strategy'],Cuban Missile Crisis,4.99,356270.0,G5 Software,2005
['Strategy'],Cuban Missile Crisis: Ice Crusade,4.99,356290.0,G5 Software,2005
"['RPG', 'Strategy']",Desert Law,2.99,356280.0,Arise,2005
['Strategy'],Total War: ATTILA - Blood &amp; Burning,2.99,335030.0,Creative Assembly,2015
['Strategy'],Stalingrad,4.99,356260.0,DTF games,2005
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #4,8.99,343422.0,Idea Factory,2015
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [A6M5] Sakai Saburo Zero Pack,19.99,356120.0,GameUS Inc.,2015
['Casual'],Top Trumps Turbo,19.99,343180.0,"Good Day Games,NYX Digital",2015
"['Action', 'Indie', 'RPG', 'Sports']",Karate Master 2 Knock Down Blow,9.99,347670.0,Crian Soft,2015
"['Adventure', 'Indie']",Three Fourths Home: Extended Edition,4.99,344500.0,[bracket]games,2015
"['Simulation', 'Strategy']",Stronghold Crusader 2: The Princess and The Pig,5.99,348990.0,FireFly Studios,2015
"['Action', 'Adventure']",Dead Rising 2 - Ninja Skills Pack,1.99,353050.0,Capcom Vancouver,2015
"['Action', 'Adventure']",Dead Rising 2 - Sports Fan Skills Pack,1.99,353053.0,Capcom Vancouver,2015
"['Action', 'Adventure']",Dead Rising 2 - Soldier of Fortune Pack,1.99,353052.0,Capcom Vancouver,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Shamrock Song Pack,11.99,342795.0,Ubisoft - San Francisco,2015
"['Massively Multiplayer', 'RPG']",The Elder Scrolls® Online: Tamriel Unlimited™,19.99,306130.0,Zenimax Online Studios,2014
"['Simulation', 'Strategy']",Chris Sawyer's Locomotion™,5.99,356430.0,Chris Sawyer,2004
"['Action', 'Adventure', 'Indie']",Vox Populi Vox Dei 2,2.99,345120.0,Great Cogs,2015
"['Action', 'Adventure']",RER2 Episode Four: Metamorphosis,5.99,320351.0,Capcom,2015
"['Action', 'Adventure']",RER2 Extra Episode: Little Miss,4.99,320353.0,Capcom,2015
"['Action', 'Adventure']",RER2 Extra Episode: The Struggle,4.99,320352.0,Capcom,2015
"['Simulation', 'Sports']",Tennis Elbow 2013,24.99,346470.0,Mana Games,2013
"['Action', 'Casual', 'Indie']",Chicken Invaders 5,4.99,353090.0,InterAction studios,2015
['Action'],Phantom Breaker: Battle Grounds - Kurisu Makise + Level 99 Pack,5.99,333110.0,MAGES. Inc.,2015
"['Action', 'Adventure', 'Indie', 'RPG']",In Exilium,4.99,344880.0,Conflux Games,2015
"['Adventure', 'Casual']",Ghost Encounters: Deadwood - Collector's Edition,4.99,353070.0,Anarchy Enterprises,2015
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Corona MotorSport,9.99,342870.0,"LucasGame,Joshua Eden Whorton",2015
"['Indie', 'RPG']",The Hero of Kendrickstone,6.99,356000.0,Choice of Games,2015
['Simulation'],DCS: MiG-15Bis,49.99,316967.0,Belsimtek,2015
"['Action', 'Adventure', 'Indie', 'Strategy']",LA Cops,14.99,278810.0,Modern Dream,2015
"['Action', 'Indie']",Zombie Kill of the Week - Reborn,6.99,342300.0,Still Running,2015
"['Action', 'Adventure', 'Indie']",Hektor,9.99,334070.0,Rubycone,2015
"['Action', 'Casual', 'Indie']",Radium,2.99,355410.0,Lukas Jaeckel,2014
"['Action', 'Adventure', 'Indie']",Shin Samurai Jazz,0.99,354970.0,Blaze Epic,2015
"['Action', 'Adventure', 'Indie']",An Imp? A Fiend!,0.99,354960.0,Blaze Epic,2015
['Strategy'],Pirates vs Corsairs: Davy Jones's Gold,4.99,355650.0,Little World Studio,2013
['Indie'],Dodge,1.99,350630.0,Yokcos,2015
"['Action', 'Adventure', 'Indie']",Blade Kitten: Episode 2,4.99,300120.0,Krome Studios,2015
"['Action', 'RPG']",Dying Light Ultimate Survivor Bundle,4.99,347090.0,Techland,2015
['Action'],DRAGON BALL XENOVERSE GT Pack 1,9.99,344461.0,DIMPS,2015
['Action'],Call of Duty®: Advanced Warfare - Extra Armory Slots 1,1.99,343611.0,"Sledgehammer Games,Raven Software",2015
['Simulation'],X-Plane 10 AddOn - Carenado - C340 II,29.99,339384.0,Carenado,2015
['Action'],Call of Duty®: Advanced Warfare - Extra Armory Slots 2,1.99,343612.0,"Sledgehammer Games,Raven Software",2015
['Action'],Call of Duty®: Advanced Warfare - Extra Create A Class Slots,1.99,343610.0,"Sledgehammer Games,Raven Software",2015
['Action'],Call of Duty®: Advanced Warfare - Extra Armory Slots 3,1.99,343613.0,"Sledgehammer Games,Raven Software",2015
['Action'],Call of Duty®: Advanced Warfare - Extra Armory Slots 4,1.99,343614.0,"Sledgehammer Games,Raven Software",2015
['Action'],Call of Duty®: Advanced Warfare - Extra Armory Slots 5,1.99,343615.0,"Sledgehammer Games,Raven Software",2015
"['Action', 'Indie']",Bloody Streets,4.99,336110.0,Headless Wizard,2015
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Smugglers 5: Invasion DLC: Warrior Within,3.99,351650.0,Niels Bauer Games,2015
"['Action', 'Indie']",Bloody Streets - Soundtrack and Art Book,2.99,354300.0,Headless Wizard,2015
"['Action', 'Indie', 'Sports']",Soccertron,4.99,334620.0,David Erosa,2015
"['Adventure', 'Casual', 'Indie']",Dreaming Sarah,5.99,296870.0,"Andre Chagas Silva,Anthony Septim",2015
"['Casual', 'Strategy']",Heroes of Hellas 3: Athens,2.99,347590.0,Alawar Entertainment,2015
"['Adventure', 'Indie']",Shelter Soundtrack,2.99,328110.0,Might and Delight,2015
"['Action', 'Adventure']",Assassin’s Creed® Rogue,19.99,311560.0,"Ubisoft Sofia,Ubisoft Kiev",2015
['Action'],The Evil Within: The Assignment,4.99,345980.0,Tango Gameworks,2015
['Simulation'],FSX: Steam Edition - Piper PA28 Cherokee 180F Add-On,24.99,353140.0,Carenado,2015
"['Simulation', 'Strategy']",Cities: Skylines,29.99,255710.0,Colossal Order Ltd.,2015
['Indie'],Parallax,9.99,325060.0,Toasty Games,2015
"['Action', 'Indie']",Hotline Miami 2: Wrong Number,14.99,274170.0,Dennaton Games,2015
"['Action', 'Indie']",Hotline Miami 2: Wrong Number - Soundtrack,14.99,355890.0,Dennaton Games,2015
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Templar Legacy Pack,6.99,339030.0,"Ubisoft Sofia,Ubisoft Kiev",2015
"['Free to Play', 'Racing', 'Simulation', 'Sports']",RaceRoom - DTM 1992 Car Pack,7.99,336270.0,Sector3 Studios,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Jeff Buckley - “Hallelujah”,2.99,342786.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Jeff Buckley - “Grace”,2.99,342787.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Jeff Buckley - “Last Goodbye”,2.99,342788.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Jeff Buckley Song Pack,7.99,342789.0,Ubisoft - San Francisco,2015
"['Adventure', 'Indie']",199X,1.99,355270.0,Evan Tognotti,2014
"['Action', 'Indie']",Mushroom Men: Truffle Trouble,2.99,222180.0,Red Fly Studio,2015
"['Action', 'Adventure']",RER2 Episode Three: Judgment,5.99,320350.0,Capcom,2015
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Farlight Explorers,14.99,352430.0,Farlight Games Industry,2015
"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",ShellShock Live,6.99,326460.0,kChamp Games,2015
['Indie'],DEUS EX MACHINA 2,6.99,353610.0,"Automata Source,Quirkafleeg",2015
"['Adventure', 'Casual']",Dreamscapes: Nightmare's Heir - Premium Edition,6.99,353110.0,Shaman Games Studio,2015
['Indie'],Grapple,7.99,268320.0,Tuesday Society,2015
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production']",PD Howler 9.6 Digital Painter and Visual FX box,29.99,336530.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",2015
"['Adventure', 'Indie', 'RPG', 'Early Access']",After Reset RPG,49.99,335850.0,Black Cloud Studios,2015
"['Adventure', 'Indie']",After Reset RPG: graphic novel 'The Fall Of Gyes',9.99,338453.0,Black Cloud Studios,2015
"['Adventure', 'Casual', 'Indie']",Shelter 2 Soundtrack,2.99,349740.0,Might and Delight,2015
"['Indie', 'Strategy']",100% Orange Juice - Mixed Booster Pack,1.99,338360.0,Orange_Juice,2015
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Technology Pack,1.99,339034.0,"Ubisoft Sofia,Ubisoft Kiev",2015
"['Action', 'Adventure']",Assassin’s Creed® Rogue - Time Saver: Collectibles Pack,0.99,339032.0,"Ubisoft Sofia,Ubisoft Kiev",2015
['Action'],DW8E: Edit Parts - Equipment Pack 1,11.99,348681.0,"KOEI TECMO GAMES CO., LTD.",2015
"['Action', 'Indie', 'RPG', 'Early Access']",FranknJohn,14.99,305460.0,bitSmith Games,2015
"['Adventure', 'Casual', 'Indie']",Tormentum - Dark Sorrow,11.99,335000.0,OhNoo Studio,2015
"['Action', 'Indie', 'Strategy']",Awesomenauts - Wraithlord Scoop Announcer,3.99,351461.0,Ronimo Games,2015
"['Action', 'Indie', 'Strategy']",Awesomenauts - Battle Nibbs Skin,4.99,351460.0,Ronimo Games,2015
"['Adventure', 'Indie']",ASA: A Space Adventure - Remastered Edition,9.99,329980.0,Simon Says: Play!,2015
['Indie'],Ubinota,7.99,323630.0,Rotateam,2015
"['Adventure', 'Casual', 'Indie', 'RPG']",Vagrant Hearts,9.99,337980.0,Warfare Studios,2015
"['Indie', 'RPG']",Edolie,9.99,349240.0,Eridani Games,2014
"['Adventure', 'Casual', 'Indie', 'Strategy']",Pahelika: Revelations HD,9.99,333650.0,Ironcode Gaming,2015
"['Adventure', 'Free to Play', 'Indie']",Invisible Apartment,23.96,351790.0,"Milan Kazarka,Jeroen van Oosten",2015
"['Adventure', 'Free to Play']",Invisible Apartment - Soundtrack &amp; artwork,1.99,353000.0,"Milan Kazarka,Jeroen van Oosten",2015
['Action'],Alien: Isolation – The Trigger,7.99,282516.0,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2015
"['Indie', 'RPG']",Pregnancy,1.99,351900.0,Locomotivah,2015
"['Action', 'Indie', 'RPG']",Hand of Fate Original Soundtrack,7.99,351430.0,Defiant Development,2015
"['Racing', 'Simulation', 'Sports']",rFactor,24.99,339790.0,Image Space Incorporated,2005
['Indie'],Rooftop Cop,2.99,353300.0,Stephen Lawrence Clark,2015
"['Adventure', 'Casual', 'Simulation']",If My Heart Had Wings - Original Sound Track,4.99,340080.0,MoeNovel,2015
"['Action', 'Indie', 'RPG']",Our Darker Purpose - Soundtrack,4.99,334390.0,Avidly Wild Games,2015
"['Casual', 'Indie', 'RPG']",Crayon Chronicles,3.99,341510.0,Outer Grid Games LLC,2015
"['Action', 'Adventure', 'Casual', 'Indie']",Isaac the Adventurer,2.99,341260.0,"Artisiti,Studio Vrtinec",2015
['Strategy'],Vietnam ‘65,9.99,336080.0,Every Single Soldier,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Savage Lands,14.99,307880.0,"Signal Studios,Smart Ghost",2015
"['Adventure', 'Indie']",Cylne,8.99,346550.0,Cylne,2015
['Simulation'],Train Simulator: CSX NRE 3GS-21B 'Genset' Loco Add-On,19.99,277762.0,Dovetail Games,2015
"['Action', 'Indie']",StandPoint,9.99,322550.0,Unruly Attractions,2015
"['Adventure', 'Casual', 'Indie']",Plug &amp; Play,2.99,353560.0,"Mario von Rickenbach,Michael Frei",2015
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #2,7.99,343421.0,Idea Factory,2015
"['Simulation', 'Strategy']",Steel Armor: Blaze of War,29.99,286280.0,Graviteam,2015
['Simulation'],Professional Lumberjack 2015,19.99,316240.0,PlayWay S.A.,2015
"['Casual', 'Indie']",Rotieer,4.99,343770.0,Enzo Whyte,2015
"['Casual', 'Strategy']",Synonymy,1.99,342890.0,Christopher Cinq-Mars Jarvis,2014
"['Action', 'Adventure', 'Indie', 'RPG']",Hot Tin Roof Soundtrack,4.99,348070.0,Glass Bottom Games,2015
"['Action', 'Indie']",Dustoff Heli Rescue,3.99,341730.0,Invictus Games Ltd.,2015
['Action'],Zombie Army Trilogy,44.99,301640.0,Rebellion,2015
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",HIS - Starter Pack,59.99,354940.0,GameUS Inc.,2015
"['Action', 'Indie', 'Simulation']",Fly in the House,9.99,350500.0,Mykhail Konokh,2015
"['Action', 'Casual', 'Indie']",Stay Alight,3.99,345060.0,Wyse Games,2015
"['Indie', 'RPG', 'Strategy']",Talisman - The Highland Expansion,6.99,267780.0,Nomad Games,2015
"['Action', 'Indie', 'Simulation']",Five Nights at Freddy's 3,7.99,354140.0,Scott Cawthon,2015
"['Action', 'Indie', 'Strategy']",Reassembly Soundtrack,4.99,353850.0,"Anisoptera Games,Peaks",2015
"['Casual', 'Indie', 'RPG', 'Strategy']",Runestone Keeper,9.99,339400.0,Blackfire Games,2015
['Adventure'],Spud!,3.99,353790.0,Charybdis Ltd,2015
"['Action', 'RPG']",Lords of the Fallen -  Ancient Labyrinth,7.99,333800.0,"CI Games,Deck 13",2015
['Simulation'],FSX: Steam Edition - Ben Gurion Airport Add-On,19.99,352230.0,FSAddon Publishing,2015
"['Action', 'Indie']",SCHAR: Blue Shield Alliance,1.99,342240.0,Brainshape Games,2015
['Action'],SCHAR: Blue Shield Alliance Soundtrack,0.99,349660.0,Brainshape Games,2015
"['Action', 'Adventure']",LEGO Batman 3: Beyond Gotham DLC: The Squad,2.99,327176.0,"TT Games,Feral Interactive (Mac)",2015
['Action'],DW8E: Old Costume Pack 3,2.99,349934.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: Old Costume Pack 4,2.99,349935.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: DW7 Original Costume Pack 1,4.99,349936.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: DW7 Original Costume Pack 3,17.99,349938.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: BGM Pack,7.99,349940.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: DW7 Original Costume Pack 2,17.99,349937.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: Wallpaper Pack,12.99,349941.0,"KOEI TECMO GAMES CO., LTD.",2015
['Action'],DW8E: Original Costume Pack,21.99,349939.0,"KOEI TECMO GAMES CO., LTD.",2015
"['Adventure', 'Casual']",Hidden Object Bundle 5 in 1,9.99,346140.0,Alawar Entertainment,2015
"['Adventure', 'Indie']",Pneuma: Breath of Life,19.99,347440.0,"Deco Digital,Bevel Studios",2015
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",AoF World Online,4.99,339860.0,NSE Circuit,2015
"['Action', 'Indie']",Heckabomb - Soundtrack,3.99,346280.0,Allicorn Games,2015
"['Action', 'Indie']",Heckabomb,5.99,344300.0,Allicorn Games,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Sometimes: Success Requires Sacrifice,0.99,351470.0,NodziGames,2015
"['Action', 'Casual', 'Indie']",Dark Matter,4.99,345130.0,Meridian4,2015
['Simulation'],Train Simulator: Chengdu - Suining High Speed Route Add-On,19.99,277767.0,Just Trains,2015
"['Indie', 'RPG']",Boot Hill Heroes - The Hangman's Ballad,0.99,341410.0,Experimental Gamer Studios,2015
"['Adventure', 'Indie', 'RPG']",The Dark Stone from Mebara,7.99,346950.0,Jerseyware Gaming,2015
"['Action', 'Adventure', 'Indie']",Oblitus,14.99,306440.0,Connor Ullmann,2015
"['Action', 'Adventure', 'Indie', 'RPG']",The World Named Fred,3.99,352030.0,Here Be Dragonz,2015
['Indie'],The Deer God,14.99,328940.0,"Crescent Moon Games,Cinopt Studios",2015
"['Adventure', 'Indie']",Lumino City - Soundtrack,5.99,351680.0,State of Play Games,2015
"['Indie', 'Simulation', 'Strategy']",Space Station Alpha,5.99,341930.0,NuclearFirecracker,2015
"['Action', 'Adventure', 'Indie']",Bard to the Future,4.99,337110.0,Battlebard Games,2015
"['Casual', 'Indie']",Tales of the Orient: The Rising Sun,9.99,339160.0,Green Sauce Games,2015
"['Adventure', 'Indie']",Belladonna,6.99,351340.0,Neckbolt,2015
['Action'],THE KING OF FIGHTERS 2002 UNLIMITED MATCH,14.99,222440.0,"SNK CORPORATION,Code Mystics",2015
"['Indie', 'RPG']",Edolie Strategy Guide,6.99,353060.0,Eridani Games,2015
"['Action', 'Adventure', 'Indie']",BLACKHOLE,8.99,322680.0,FiolaSoft Studio,2015
"['Free to Play', 'Indie']",how do you Do It?,0.0,353360.0,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka",2014
"['Casual', 'Indie', 'RPG', 'Simulation']",Social Justice Warriors,7.99,348270.0,Nonadecimal Creative,2014
"['Indie', 'RPG', 'Simulation']",Cubicle Quest,4.99,349500.0,Ian Isaro,2015
"['Indie', 'Strategy']",A Druid's Duel,7.99,333970.0,Thoughtshelter Games,2015
"['Indie', 'Strategy', 'Early Access']",Vol'Talkes - The AI War,29.99,347050.0,HyperDrive Games,2015
"['Action', 'Adventure', 'Indie']",Republique,24.99,317100.0,Camouflaj,2015
['Simulation'],Train Simulator: Seaboard GE U36B Loco Add-On,19.99,277757.0,Dovetail Games,2015
['Simulation'],Train Simulator: Miami Commuter Rail F40PHL-2 Loco Add-On,12.99,277756.0,Dovetail Games,2015
"['Action', 'Adventure', 'Indie']",Republique Extras,9.99,319240.0,Camouflaj,2015
"['Indie', 'RPG']",Inquisitor - Renesance zla (eBook),6.99,348970.0,"CINEMAX, s.r.o.",2015
"['Simulation', 'Strategy']",Content Pack - Europa Universalis IV: El Dorado,5.99,338161.0,Paradox Development Studio,2015
"['Action', 'Adventure', 'Indie']",Aaru's Awakening,14.99,294060.0,Lumenox ehf,2015
"['Adventure', 'Indie']",99 Spirits - Weeping Demon's Bell,4.99,262230.0,TORaIKI,2015
"['Adventure', 'Indie', 'RPG']",Greyfox RPG,1.99,341310.0,Lesley Dodd,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 1 (SE England),16.99,320989.0,Just Flight,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 3 (Wales &amp; SW England),16.99,320987.0,Just Flight,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 2 (C &amp; S England),16.99,320988.0,Just Flight,2015
['Simulation'],BR Blue Class 47 Large Logo Highland Rail Livery Add-On,7.99,295188.0,RailSimulator.com,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 4 (Northern England),16.99,320986.0,Just Flight,2015
"['RPG', 'Strategy']",Space Hulk Ascension - Salamanders,7.99,347980.0,Full Control Studios,2015
['Simulation'],Class 47 Isambard Kingdom Brunel Livery Add-On,7.99,275127.0,Dovetail Games,2015
"['Simulation', 'Strategy']",To End All Wars - Breaking the Deadlock,19.99,348750.0,Ageod,2015
['Adventure'],Phineas and Ferb: New Inventions,19.99,318300.0,PIPE Studio,2012
['Casual'],Disney Mickey's Typing Adventure,19.99,348850.0,Individual Software Inc.,2012
"['Adventure', 'Racing']",Disney•Pixar Cars: Radiator Springs Adventures,19.99,343140.0,AWE Games,2006
"['Adventure', 'Racing']",Disney•Pixar Cars,19.99,331160.0,Beenox,2006
"['Action', 'Adventure']",Disney Bolt,19.99,340990.0,Avalanche Software,2008
['Adventure'],Disney High School Musical 3: Senior Year Dance,19.99,346060.0,Page 44 Studios,2008
['Racing'],Disney•Pixar Cars Mater-National Championship,19.99,332260.0,Rainbow Studios,2007
"['Action', 'Adventure']",Disney's Chicken Little: Ace in Action,19.99,338300.0,Avalanche Software,2006
['Adventure'],Disney•Pixar WALL-E,19.99,331750.0,Asobo Studio,2008
"['Action', 'Adventure']",Disney's Chicken Little,9.99,339040.0,Avalanche Software,2005
"['Action', 'Adventure']",Disney•Pixar Finding Nemo,9.99,331450.0,KnowWonder,2003
"['Action', 'Adventure', 'Strategy']",Treasure Planet: Battle at Procyon,9.99,331970.0,Barking Dog Studios,2002
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - The Bright Lord,9.99,318420.0,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Getting Away With Murder”,2.99,342778.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Last Resort”,2.99,342776.0,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach Song Pack,7.99,342779.0,Ubisoft - San Francisco,2015
"['Adventure', 'RPG']",Block Legend DX,4.99,345640.0,Hanaji Games,2015
"['Indie', 'Strategy']",There Came an Echo,14.99,319740.0,Iridium Studios,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Scars”,2.99,342777.0,Ubisoft - San Francisco,2015
"['Indie', 'Strategy']",The Art of There Came an Echo,4.99,342270.0,Iridium Studios,2015
['Simulation'],Class 08 Railfreight Add-On Livery,4.99,295184.0,RailSimulator.com,2015
['Simulation'],Class 08 RES Add-On Livery,4.99,295183.0,RailSimulator.com,2015
"['Adventure', 'Casual']",Mystery of Neuschwanstein,9.99,326380.0,Chimera Entertainment,2015
"['Indie', 'RPG', 'Simulation', 'Strategy']",HuniePop Official Digital Art Collection,3.99,348561.0,HuniePot,2015
"['Free to Play', 'Simulation']",World of Guns:Texture Pack 1,4.99,350130.0,Noble Empire Corp.,2015
"['Action', 'RPG', 'Simulation']",Starpoint Gemini 2: Secrets of Aethera,4.99,345870.0,Little Green Men Games,2015
"['Simulation', 'Strategy']",Idol Hands,4.99,345750.0,"Pocket Games,Fluid Games,GodSpeed Games",2015
['Indie'],HassleHeart,2.99,350510.0,Santa Clara Games,2015
['Simulation'],Train Simulator: New Haven FL9 Loco Add-On,19.99,258642.0,Dovetail Games,2015
"['Indie', 'Simulation', 'Strategy']",PeriAreion,5.99,349540.0,TBA Games,2015
"['Casual', 'Indie']",Fruits Inc. Deluxe Pack,7.99,349060.0,Manifesto Game Studio,2015
"['Action', 'Indie']",BlastZone 2,2.99,349260.0,Matt Edzenga,2015
"['Casual', 'Simulation', 'Strategy']",Rescue Team,4.99,338960.0,Alawar Entertainment,2011
"['Action', 'Adventure', 'Indie', 'Strategy']",Camera Obscura,1.99,341500.0,Anteater Games,2015
"['Adventure', 'RPG', 'Strategy']",Agarest: Generations of War 2,19.99,312790.0,Idea Factory,2015
"['Adventure', 'Casual', 'Indie']",You Are Not A Banana: Better Edition,0.99,340470.0,Brian Cullen,2015
"['Indie', 'Sports', 'Strategy']",Frozen Cortex,24.99,237350.0,Mode 7,2015
"['Action', 'Indie', 'Sports']",Robot Roller-Derby Disco Dodgeball,9.99,270450.0,Erik Asmussen,2015
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Justice Pack,39.99,349960.0,Ankama Studio,2015
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2 - Iron Fist,9.99,327130.0,Digitalmindsoft,2015
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Medieval Engineers,19.99,333950.0,Keen Software House,2015
"['Action', 'Indie', 'Strategy']",Reassembly,14.99,329130.0,Anisoptera Games,2015
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - Russian Empire,4.99,340610.0,Great War Team,2015
['Adventure'],The Book of Unwritten Tales 2,29.99,279940.0,KING Art,2015
"['Action', 'Indie', 'Simulation', 'Strategy']",Medieval Engineers - Deluxe,4.99,346360.0,Keen Software House,2015
['Adventure'],The Book of Unwritten Tales 2 Almanac Edition Extras,10.0,346230.0,KING Art,2015
"['Adventure', 'Casual', 'Indie']",Inbetween Land,6.99,345540.0,Specialbit Studio,2015
"['Adventure', 'Casual', 'Indie', 'Simulation']",Fatty Maze's Adventures,5.99,349780.0,Five Cubed,2015
"['Adventure', 'Casual', 'Indie']",Camera Obscura Soundtrack,0.99,343300.0,Trenton Ng,2015
['Simulation'],BR Blue Class 20 Add-On Livery,4.99,295173.0,RailSimulator.com,2015
['Simulation'],BR Railfreight Class 20 Add-On Livery,4.99,295174.0,RailSimulator.com,2015
"['Racing', 'Simulation', 'Sports']",RIDE: Yamaha 2015 Bike Models,3.99,345900.0,Milestone S.r.l.,2015
['Action'],Raptor: Call of The Shadows - 2015 Edition,4.99,336060.0,DotEmu,1994
['Indie'],Let There Be Life,5.99,340950.0,Backward pieS,2015
"['Adventure', 'Indie']",Decay: The Mare,9.99,323720.0,Shining Gate Software,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists,17.99,298630.0,Mouldy Toof Studios,2015
"['Action', 'Casual', 'Simulation']",Reload,4.99,330370.0,Top3Line s.r.o.,2015
"['Casual', 'Indie', 'Strategy']",InnerCube,3.99,344270.0,Schell Games,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",SanctuaryRPG: Black Edition,7.99,328760.0,Black Shell Games,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Fhurst Peak Correctional Facility,0.99,349310.0,Mouldy Toof Studios,2015
"['Adventure', 'Indie']",Shipwreck,2.99,342490.0,Brushfire Games,2014
['Strategy'],Siege of Turtle Enclave,4.99,340920.0,The Conjurer's Tower,2014
